"flatnorms","input_ratios","index","hausdorff","MIN_X","MIN_Y","MAX_X","MAX_Y"
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.2877513047174303,0.188614360807491,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
0.30607295505258275,0.1859305189400605,994,116.92468354221798,-80.4509768621554,37.23348412218445,-80.44897686215539,37.235484122184445
